,Date,Event_ID,Duration,Volume,WaterClassify,EventFlowRate,meterNumber,gw,CustomerId,Month,Leak,BuildingType,SquareFootage,YearConstructed,ClimateRegion,NumberOfWorkers
188,6/7/23 10:08,188,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
189,6/7/23 10:41,189,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
190,6/7/23 14:57,190,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
191,6/7/23 15:21,191,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
192,6/7/23 16:11,192,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
193,6/7/23 17:24,193,2.066986778,7.921875,MedCon,3.832571686,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
194,6/7/23 19:32,194,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
195,6/7/23 19:42,195,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
196,6/7/23 21:30,196,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
197,6/7/23 22:12,197,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
198,6/7/23 22:19,198,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
199,6/7/23 22:35,199,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
200,6/8/23 2:01,200,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
201,6/8/23 2:25,201,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
202,6/8/23 3:27,202,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
203,6/8/23 7:40,203,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
204,6/8/23 8:31,204,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
205,6/8/23 8:31,205,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
206,6/8/23 8:40,206,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
207,6/8/23 8:46,207,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
208,6/8/23 8:53,208,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
209,6/8/23 9:02,209,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
210,6/8/23 9:31,210,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
211,6/8/23 9:40,211,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
212,6/8/23 9:57,212,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
213,6/8/23 10:18,213,7.09743368,0.265625,LowCon,0.037425499,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
214,6/8/23 10:32,214,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
215,6/8/23 10:46,215,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
216,6/8/23 11:06,216,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
217,6/8/23 11:33,217,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
218,6/8/23 11:49,218,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
219,6/8/23 12:08,219,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
220,6/8/23 12:26,220,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
221,6/8/23 12:54,221,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
222,6/8/23 13:32,222,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
223,6/8/23 13:51,223,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
224,6/8/23 13:57,224,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
225,6/8/23 14:23,225,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
226,6/8/23 14:44,226,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
227,6/8/23 15:21,227,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
228,6/8/23 15:36,228,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
229,6/8/23 15:46,229,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
230,6/8/23 16:08,230,0,1.8515625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
231,6/8/23 17:20,231,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
232,6/8/23 22:25,232,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
233,6/8/23 23:27,233,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
234,6/9/23 7:30,234,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
235,6/9/23 9:31,235,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
236,6/9/23 11:02,236,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
237,6/9/23 16:03,237,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
238,6/9/23 16:23,238,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
239,6/9/23 19:52,239,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
240,6/9/23 19:59,240,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
241,6/9/23 21:06,241,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
242,6/10/23 1:00,242,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
243,6/10/23 14:01,243,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
244,6/10/23 14:17,244,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
245,6/10/23 14:55,245,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
246,6/10/23 18:33,246,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
247,6/10/23 23:42,247,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
248,6/11/23 8:33,248,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
249,6/11/23 9:00,249,7.181926844,0.265625,LowCon,0.0369852,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
250,6/11/23 9:25,250,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
251,6/11/23 11:13,251,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
252,6/11/23 11:21,252,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
253,6/11/23 12:32,253,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
254,6/11/23 12:51,254,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
255,6/11/23 13:12,255,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
256,6/11/23 15:07,256,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
257,6/11/23 18:11,257,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
258,6/11/23 19:03,258,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
259,6/11/23 19:10,259,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
260,6/11/23 22:12,260,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
261,6/12/23 2:32,261,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
262,6/12/23 7:18,262,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
263,6/12/23 7:50,263,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
264,6/12/23 10:21,264,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
265,6/12/23 10:35,265,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
266,6/12/23 11:08,266,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
267,6/12/23 11:47,267,5.857105141,0.265625,LowCon,0.045350902,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
268,6/12/23 11:57,268,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
269,6/12/23 12:28,269,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
270,6/12/23 12:34,270,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
271,6/12/23 12:53,271,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
272,6/12/23 13:00,272,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
273,6/12/23 13:46,273,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
274,6/12/23 14:15,274,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
275,6/12/23 15:04,275,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
276,6/12/23 15:10,276,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
277,6/12/23 19:37,277,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
278,6/13/23 9:35,278,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
279,6/13/23 9:39,279,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
280,6/13/23 9:48,280,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
281,6/13/23 10:00,281,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
282,6/13/23 11:27,282,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
283,6/13/23 11:55,283,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
284,6/13/23 12:58,284,6.778447586,0.265625,LowCon,0.039186701,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
285,6/13/23 13:11,285,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
286,6/13/23 13:46,286,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
287,6/13/23 14:06,287,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
288,6/13/23 15:34,288,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
289,6/13/23 15:47,289,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
290,6/13/23 16:01,290,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
291,6/13/23 16:49,291,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
292,6/13/23 16:56,292,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
293,6/13/23 17:31,293,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
294,6/13/23 19:12,294,0,2.109375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
295,6/13/23 22:30,295,0.399948191,1.5859375,LowCon,3.965357348,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
296,6/13/23 22:32,296,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
297,6/13/23 23:12,297,0.652378109,2.1171875,LowCon,3.24533805,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
298,6/13/23 23:18,298,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
299,6/13/23 23:19,299,0.389214089,0.5234375,LowCon,1.344857533,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
300,6/13/23 23:21,300,0.397473749,2.640625,LowCon,6.643520497,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
301,6/13/23 23:40,301,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
302,6/13/23 23:47,302,0.656398287,1.8515625,LowCon,2.820791182,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
303,6/13/23 23:48,303,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
304,6/14/23 0:09,304,1.218030641,5.2890625,MedCon,4.342306608,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
305,6/14/23 0:14,305,6.267107889,1.8515625,LowCon,0.2954413,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
306,6/14/23 2:29,306,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
307,6/14/23 4:24,307,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
308,6/14/23 6:13,308,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
309,6/14/23 6:34,309,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
310,6/14/23 7:08,310,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
311,6/14/23 7:27,311,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
312,6/14/23 7:38,312,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
313,6/14/23 7:49,313,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
314,6/14/23 8:19,314,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
315,6/14/23 8:33,315,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
316,6/14/23 9:03,316,3.366700412,2.90625,LowCon,0.863233922,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
317,6/14/23 9:12,317,5.386444998,0.796875,LowCon,0.147940803,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
318,6/14/23 9:16,318,4.153941623,3.171875,LowCon,0.763581987,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
319,6/14/23 9:23,319,0.697900189,1.578125,LowCon,2.261247418,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
320,6/14/23 9:27,320,0.449136092,2.6484375,LowCon,5.896737203,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
321,6/14/23 9:37,321,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
322,6/14/23 9:43,322,0.55458602,1.5859375,LowCon,2.85967811,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
323,6/14/23 10:18,323,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
324,6/14/23 10:25,324,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
325,6/14/23 10:43,325,7.181926844,0.265625,LowCon,0.0369852,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
326,6/14/23 10:46,326,0.647278567,4.2265625,LowCon,6.529742705,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
327,6/14/23 10:56,327,0.26541216,0.53125,LowCon,2.001603842,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
328,6/14/23 11:03,328,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
329,6/14/23 11:06,329,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
330,6/14/23 11:18,330,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
331,6/14/23 11:24,331,0.457451749,0.2578125,LowCon,0.56358403,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
332,6/14/23 11:45,332,0,3.4375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
333,6/14/23 11:54,333,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
334,6/14/23 11:58,334,3.314735441,1.5859375,LowCon,0.478450702,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
335,6/14/23 12:09,335,7.955180438,3.6953125,LowCon,0.464516491,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
336,6/14/23 12:18,336,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
337,6/14/23 12:37,337,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
338,6/14/23 12:46,338,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
339,6/14/23 12:54,339,0.292540318,1.3203125,LowCon,4.513266788,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
340,6/14/23 13:09,340,0.386967186,0.265625,LowCon,0.686427712,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
341,6/14/23 13:12,341,0.697731748,2.109375,LowCon,3.02318908,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
342,6/14/23 13:20,342,0.307169989,0.265625,LowCon,0.864749193,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
343,6/14/23 13:21,343,2.031641821,1.5859375,LowCon,0.780618652,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
344,6/14/23 13:23,344,30.77346802,1.8515625,LowCon,0.060167496,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
345,6/14/23 13:27,345,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
346,6/14/23 13:36,346,0.554622603,1.5859375,LowCon,2.859489483,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
347,6/14/23 13:41,347,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
348,6/14/23 13:42,348,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
349,6/14/23 14:05,349,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
350,6/14/23 14:11,350,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
351,6/14/23 15:08,351,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
352,6/14/23 16:09,352,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
353,6/14/23 17:13,353,6.93427446,0.265625,LowCon,0.038306098,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
354,6/14/23 17:15,354,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
355,6/14/23 17:42,355,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
356,6/14/23 18:10,356,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
357,6/14/23 18:15,357,25.28970603,2.90625,LowCon,0.114918299,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
358,6/14/23 18:20,358,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
359,6/14/23 18:21,359,0,2.1171875,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
360,6/14/23 18:24,360,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
361,6/14/23 19:17,361,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
362,6/14/23 19:27,362,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
363,6/14/23 20:27,363,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
364,6/14/23 20:58,364,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
365,6/14/23 21:02,365,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
366,6/14/23 21:24,366,0.628850399,2.109375,LowCon,3.354335154,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
367,6/14/23 21:42,367,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
368,6/14/23 21:42,368,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
369,6/14/23 21:55,369,0,0.7890625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
370,6/14/23 22:02,370,0.098126518,0.265625,LowCon,2.706964493,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
371,6/14/23 22:02,371,0,1.8515625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
372,6/14/23 22:04,372,0.395482421,0.5234375,LowCon,1.32354176,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
